,32supx,4SWHMc,e3y7tj,QRRsiL,5pS65p,YB7Zxj,BYjiah,cWAMxe
19914,17.0,140.0,374.0,2430.0,339.0,937.0,6639.0,657.0
19915,17.0,141.0,371.0,2430.0,337.0,939.0,6684.0,656.0
19916,17.0,144.0,378.0,2478.0,341.0,953.0,6830.0,665.0
19917,17.0,144.0,376.0,2483.0,340.0,956.0,6861.0,661.0
19918,17.0,144.0,376.0,2485.0,341.0,957.0,6839.0,661.0
19919,19.0,159.0,380.0,2570.0,362.0,1013.0,7045.0,692.0
19920,19.0,159.0,381.0,2563.0,363.0,1009.0,7017.0,688.0
19921,19.0,158.0,386.0,2589.0,367.0,1033.0,7027.0,697.0
19922,19.0,160.0,399.0,2677.0,380.0,1066.0,7215.0,712.0
19923,18.0,148.0,386.0,2614.0,366.0,1034.0,7080.0,692.0
19924,18.0,148.0,386.0,2621.0,367.0,1035.0,7056.0,701.0
19925,17.0,145.0,380.0,2578.0,363.0,1023.0,6933.0,697.0
19926,16.0,144.0,380.0,2575.0,365.0,1021.0,6934.0,692.0
19927,16.0,144.0,377.0,2564.0,364.0,1018.0,6895.0,693.0
19928,14.0,119.0,328.0,2409.0,326.0,928.0,6614.0,619.0
19929,14.0,119.0,327.0,2408.0,326.0,927.0,6616.0,619.0
19930,14.0,118.0,308.0,2305.0,307.0,870.0,6478.0,585.0
19931,14.0,118.0,299.0,2272.0,311.0,853.0,6454.0,577.0
19932,14.0,120.0,299.0,2266.0,313.0,854.0,6468.0,571.0
19933,13.0,120.0,298.0,2259.0,312.0,853.0,6459.0,571.0
19934,13.0,123.0,296.0,2257.0,314.0,859.0,6353.0,565.0
19935,13.0,121.0,274.0,2148.0,307.0,811.0,6212.0,531.0
19936,13.0,124.0,292.0,2222.0,321.0,847.0,6371.0,559.0
19937,13.0,123.0,291.0,2218.0,321.0,845.0,6376.0,556.0
19938,13.0,124.0,294.0,2257.0,326.0,867.0,6517.0,568.0
19939,13.0,124.0,291.0,2244.0,326.0,864.0,6447.0,566.0
19940,12.0,122.0,287.0,2211.0,320.0,859.0,6404.0,557.0
19941,12.0,121.0,284.0,2208.0,319.0,863.0,6442.0,558.0
19942,12.0,122.0,283.0,2195.0,318.0,858.0,6422.0,559.0
19943,12.0,123.0,287.0,2221.0,321.0,872.0,6527.0,566.0
19944,12.0,123.0,290.0,2242.0,323.0,881.0,6618.0,572.0
19945,9.0,117.0,263.0,2142.0,304.0,839.0,6449.0,532.0
19946,9.0,119.0,266.0,2191.0,312.0,865.0,6616.0,553.0
19947,9.0,119.0,260.0,2120.0,307.0,841.0,6419.0,536.0
19948,9.0,119.0,260.0,2115.0,305.0,839.0,6377.0,534.0
19949,9.0,115.0,250.0,2011.0,291.0,807.0,6092.0,503.0
19950,9.0,115.0,247.0,1989.0,286.0,799.0,6007.0,501.0
19951,10.0,128.0,285.0,2173.0,323.0,907.0,6404.0,580.0
19952,10.0,133.0,287.0,2201.0,324.0,915.0,6521.0,584.0
19953,10.0,134.0,288.0,2215.0,326.0,924.0,6607.0,586.0
19954,12.0,139.0,290.0,2311.0,338.0,954.0,6809.0,604.0
19955,12.0,139.0,292.0,2317.0,341.0,960.0,6866.0,604.0
19956,12.0,144.0,297.0,2409.0,358.0,1005.0,7053.0,628.0
19957,12.0,145.0,297.0,2419.0,358.0,1008.0,7093.0,633.0
19958,12.0,146.0,297.0,2412.0,358.0,1006.0,7057.0,633.0
19959,12.0,146.0,296.0,2412.0,359.0,1008.0,7070.0,635.0
19960,9.0,130.0,262.0,2239.0,319.0,936.0,6822.0,568.0
19961,10.0,135.0,283.0,2346.0,344.0,991.0,7040.0,605.0
19962,10.0,136.0,286.0,2369.0,350.0,1006.0,7112.0,613.0
19963,8.0,139.0,293.0,2411.0,359.0,1032.0,7207.0,627.0
19964,8.0,140.0,297.0,2419.0,361.0,1043.0,7245.0,629.0
19965,8.0,139.0,286.0,2369.0,352.0,1026.0,7147.0,611.0
19966,8.0,138.0,287.0,2374.0,353.0,1030.0,7151.0,615.0
19967,8.0,139.0,289.0,2395.0,354.0,1043.0,7232.0,618.0
19968,8.0,139.0,289.0,2383.0,355.0,1044.0,7200.0,616.0
19969,8.0,140.0,294.0,2405.0,356.0,1048.0,7321.0,618.0
19970,8.0,121.0,269.0,2222.0,325.0,975.0,7008.0,570.0
19971,8.0,124.0,267.0,2221.0,324.0,984.0,6992.0,577.0
19972,8.0,118.0,257.0,2129.0,315.0,953.0,6830.0,556.0
19973,8.0,119.0,258.0,2139.0,318.0,960.0,6923.0,559.0
19974,8.0,124.0,271.0,2153.0,320.0,978.0,6969.0,572.0
19975,8.0,124.0,274.0,2167.0,321.0,986.0,7067.0,575.0
19976,8.0,124.0,273.0,2152.0,314.0,977.0,7048.0,573.0
19977,8.0,124.0,273.0,2150.0,313.0,976.0,7035.0,573.0
19978,8.0,122.0,265.0,2102.0,309.0,961.0,6890.0,565.0
19979,8.0,121.0,265.0,2099.0,309.0,961.0,6888.0,567.0
19980,7.0,120.0,257.0,2041.0,297.0,933.0,6750.0,558.0
19981,7.0,120.0,258.0,2049.0,297.0,933.0,6776.0,559.0
19982,7.0,120.0,259.0,2023.0,296.0,929.0,6692.0,551.0
19983,7.0,120.0,262.0,2030.0,296.0,928.0,6732.0,554.0
19984,7.0,119.0,257.0,1990.0,291.0,911.0,6619.0,545.0
19985,7.0,119.0,257.0,1962.0,286.0,901.0,6497.0,540.0
19986,8.0,123.0,275.0,2040.0,298.0,947.0,6610.0,568.0
19987,8.0,123.0,275.0,2037.0,298.0,946.0,6601.0,568.0
19988,9.0,118.0,273.0,1985.0,291.0,912.0,6460.0,552.0
19989,9.0,118.0,273.0,1980.0,290.0,913.0,6408.0,552.0
19990,9.0,114.0,266.0,1921.0,285.0,897.0,6235.0,544.0
19991,9.0,114.0,272.0,1940.0,287.0,906.0,6267.0,552.0
19992,10.0,111.0,266.0,1906.0,282.0,891.0,6170.0,545.0
19993,10.0,106.0,263.0,1830.0,268.0,844.0,6012.0,518.0
19994,10.0,105.0,256.0,1734.0,258.0,801.0,5810.0,492.0
19995,9.0,101.0,244.0,1680.0,248.0,779.0,5697.0,484.0
19996,9.0,103.0,245.0,1698.0,250.0,782.0,5749.0,486.0
19997,9.0,100.0,246.0,1671.0,242.0,774.0,5715.0,471.0
19998,10.0,109.0,268.0,1796.0,276.0,839.0,5926.0,522.0
19999,10.0,110.0,267.0,1789.0,274.0,836.0,5964.0,525.0
20000,10.0,109.0,267.0,1789.0,274.0,836.0,5975.0,526.0
20001,8.0,112.0,265.0,1749.0,272.0,818.0,6023.0,524.0
20002,8.0,111.0,263.0,1737.0,273.0,817.0,5987.0,521.0
20003,8.0,112.0,264.0,1759.0,275.0,823.0,6078.0,533.0
20004,8.0,112.0,264.0,1757.0,275.0,821.0,6073.0,533.0
20005,9.0,113.0,266.0,1764.0,274.0,820.0,6137.0,532.0
20006,9.0,113.0,263.0,1772.0,282.0,835.0,6270.0,543.0
20007,9.0,106.0,243.0,1696.0,268.0,802.0,6178.0,529.0
20008,9.0,109.0,251.0,1750.0,279.0,830.0,6352.0,554.0
20009,9.0,112.0,255.0,1794.0,284.0,846.0,6534.0,565.0
20010,9.0,112.0,240.0,1727.0,272.0,819.0,6451.0,544.0
20011,9.0,111.0,237.0,1701.0,269.0,805.0,6389.0,537.0
20012,9.0,111.0,237.0,1691.0,266.0,800.0,6322.0,533.0
20013,9.0,113.0,242.0,1718.0,273.0,822.0,6451.0,541.0
20014,9.0,115.0,243.0,1721.0,274.0,821.0,6518.0,545.0
20015,9.0,115.0,244.0,1735.0,277.0,824.0,6540.0,545.0
20016,9.0,113.0,242.0,1733.0,276.0,822.0,6490.0,545.0
20017,9.0,113.0,239.0,1711.0,277.0,811.0,6428.0,541.0
20018,9.0,115.0,240.0,1711.0,275.0,816.0,6414.0,542.0
20019,9.0,115.0,238.0,1687.0,272.0,802.0,6383.0,534.0
20020,9.0,116.0,240.0,1697.0,272.0,802.0,6445.0,535.0
20021,9.0,116.0,242.0,1718.0,277.0,806.0,6559.0,544.0
20022,9.0,116.0,242.0,1709.0,275.0,808.0,6478.0,542.0
20023,9.0,115.0,241.0,1690.0,272.0,809.0,6470.0,541.0
20024,9.0,114.0,240.0,1675.0,271.0,813.0,6455.0,540.0
20025,8.0,106.0,213.0,1566.0,245.0,743.0,6311.0,480.0
20026,8.0,100.0,212.0,1551.0,242.0,736.0,6223.0,476.0
20027,8.0,99.0,213.0,1547.0,241.0,737.0,6212.0,478.0
20028,8.0,99.0,212.0,1527.0,239.0,733.0,6148.0,474.0
20029,8.0,101.0,212.0,1496.0,233.0,709.0,6146.0,475.0
20030,8.0,98.0,211.0,1474.0,232.0,701.0,6058.0,469.0
20031,8.0,99.0,214.0,1490.0,235.0,709.0,6144.0,473.0
20032,8.0,100.0,216.0,1518.0,236.0,727.0,6304.0,493.0
20033,8.0,100.0,217.0,1521.0,236.0,730.0,6340.0,496.0
20034,8.0,97.0,199.0,1438.0,217.0,681.0,6202.0,467.0
20035,7.0,96.0,199.0,1439.0,217.0,679.0,6177.0,466.0
20036,9.0,96.0,192.0,1408.0,213.0,660.0,6056.0,456.0
20037,9.0,95.0,181.0,1340.0,201.0,629.0,5952.0,436.0
20038,9.0,91.0,177.0,1308.0,198.0,611.0,5835.0,429.0
20039,9.0,104.0,205.0,1387.0,225.0,678.0,5967.0,466.0
20040,9.0,101.0,203.0,1381.0,229.0,669.0,5934.0,463.0
20041,9.0,102.0,201.0,1375.0,228.0,663.0,5872.0,464.0
20042,9.0,101.0,200.0,1372.0,229.0,662.0,5859.0,464.0
20043,9.0,100.0,200.0,1373.0,229.0,660.0,5864.0,464.0
20044,9.0,100.0,202.0,1411.0,231.0,672.0,5984.0,474.0
20045,9.0,98.0,198.0,1388.0,227.0,668.0,5961.0,460.0
20046,9.0,100.0,201.0,1424.0,233.0,685.0,6068.0,471.0
20047,9.0,100.0,199.0,1418.0,232.0,680.0,5983.0,467.0
20048,9.0,93.0,189.0,1408.0,223.0,654.0,5942.0,449.0
20049,9.0,91.0,186.0,1394.0,222.0,647.0,5832.0,443.0
20050,9.0,91.0,186.0,1387.0,222.0,646.0,5793.0,442.0
20051,10.0,106.0,220.0,1531.0,257.0,721.0,6025.0,500.0
20052,10.0,107.0,225.0,1567.0,265.0,741.0,6137.0,507.0
20053,10.0,104.0,225.0,1567.0,265.0,744.0,6140.0,510.0
20054,10.0,104.0,224.0,1561.0,268.0,746.0,6153.0,509.0
20055,10.0,104.0,220.0,1538.0,263.0,732.0,6071.0,502.0
20056,11.0,112.0,234.0,1638.0,280.0,784.0,6289.0,527.0
20057,12.0,114.0,238.0,1678.0,291.0,811.0,6402.0,541.0
20058,13.0,114.0,242.0,1685.0,291.0,816.0,6466.0,542.0
20059,13.0,113.0,240.0,1670.0,289.0,812.0,6417.0,541.0
20060,12.0,105.0,222.0,1577.0,268.0,749.0,6226.0,505.0
20061,12.0,107.0,224.0,1612.0,271.0,759.0,6316.0,508.0
20062,11.0,108.0,224.0,1623.0,275.0,767.0,6313.0,505.0
20063,10.0,111.0,233.0,1666.0,285.0,794.0,6451.0,522.0
20064,10.0,111.0,238.0,1740.0,292.0,827.0,6673.0,532.0
20065,11.0,119.0,242.0,1783.0,295.0,856.0,6785.0,551.0
20066,10.0,121.0,242.0,1810.0,295.0,870.0,6873.0,556.0
20067,10.0,124.0,252.0,1857.0,312.0,899.0,6940.0,575.0
20068,10.0,124.0,256.0,1873.0,317.0,906.0,7024.0,577.0
20069,10.0,124.0,256.0,1881.0,318.0,906.0,7064.0,578.0
20070,9.0,127.0,257.0,1911.0,325.0,933.0,7114.0,595.0
20071,9.0,127.0,256.0,1913.0,325.0,937.0,7140.0,599.0
20072,8.0,120.0,239.0,1812.0,306.0,881.0,7037.0,559.0
20073,8.0,124.0,251.0,1887.0,323.0,921.0,7156.0,578.0
20074,8.0,122.0,255.0,1888.0,323.0,924.0,7136.0,579.0
20075,8.0,122.0,256.0,1888.0,323.0,922.0,7130.0,579.0
20076,8.0,122.0,260.0,1911.0,324.0,936.0,7238.0,584.0
20077,8.0,121.0,260.0,1897.0,323.0,944.0,7144.0,580.0
20078,8.0,124.0,262.0,1916.0,320.0,951.0,7179.0,583.0
20079,8.0,123.0,259.0,1921.0,318.0,946.0,7130.0,581.0
20080,8.0,122.0,259.0,1920.0,318.0,947.0,7133.0,581.0
20081,9.0,119.0,257.0,1901.0,319.0,931.0,6980.0,567.0
20082,10.0,120.0,261.0,1911.0,318.0,938.0,6995.0,561.0
20083,11.0,117.0,254.0,1880.0,316.0,930.0,6824.0,551.0
20084,11.0,123.0,268.0,1941.0,323.0,961.0,6972.0,574.0
20085,11.0,125.0,265.0,1962.0,326.0,971.0,7041.0,578.0
20086,11.0,124.0,264.0,1961.0,326.0,969.0,7016.0,576.0
20087,11.0,124.0,269.0,1978.0,331.0,967.0,7093.0,587.0
20088,11.0,127.0,277.0,2051.0,341.0,1011.0,7280.0,600.0
20089,11.0,131.0,278.0,2075.0,347.0,1025.0,7344.0,610.0
20090,12.0,131.0,279.0,2078.0,347.0,1025.0,7372.0,608.0
20091,12.0,130.0,276.0,2059.0,337.0,1017.0,7283.0,602.0
20092,12.0,132.0,276.0,2073.0,339.0,1024.0,7339.0,606.0
20093,12.0,131.0,275.0,2042.0,335.0,1007.0,7185.0,593.0
20094,12.0,135.0,278.0,2081.0,343.0,1030.0,7255.0,594.0
20095,12.0,137.0,280.0,2082.0,341.0,1030.0,7225.0,594.0
20096,12.0,136.0,278.0,2070.0,336.0,1023.0,7156.0,591.0
20097,12.0,134.0,283.0,2104.0,345.0,1032.0,7163.0,606.0
20098,12.0,133.0,284.0,2100.0,342.0,1026.0,7111.0,602.0
20099,12.0,134.0,287.0,2128.0,344.0,1036.0,7196.0,611.0
20100,12.0,133.0,293.0,2179.0,355.0,1055.0,7316.0,628.0
20101,12.0,134.0,293.0,2177.0,355.0,1053.0,7302.0,625.0
20102,12.0,134.0,300.0,2201.0,360.0,1062.0,7380.0,624.0
20103,12.0,129.0,299.0,2174.0,356.0,1049.0,7259.0,608.0
20104,12.0,130.0,304.0,2184.0,358.0,1053.0,7306.0,586.0
20105,12.0,129.0,302.0,2169.0,356.0,1045.0,7210.0,592.0
20106,12.0,127.0,303.0,2142.0,353.0,1026.0,7029.0,593.0
20107,13.0,127.0,303.0,2144.0,353.0,1026.0,7019.0,592.0
20108,13.0,130.0,308.0,2192.0,362.0,1050.0,7146.0,612.0
20109,13.0,133.0,315.0,2241.0,369.0,1076.0,7365.0,631.0
20110,13.0,133.0,318.0,2247.0,370.0,1077.0,7383.0,629.0
20111,14.0,135.0,327.0,2283.0,374.0,1085.0,7420.0,634.0
20112,16.0,138.0,336.0,2327.0,380.0,1114.0,7415.0,654.0
20113,16.0,127.0,309.0,2232.0,358.0,1055.0,7252.0,618.0
20114,16.0,129.0,314.0,2265.0,363.0,1068.0,7326.0,633.0
20115,16.0,129.0,313.0,2252.0,361.0,1064.0,7281.0,627.0
20116,16.0,129.0,313.0,2252.0,361.0,1067.0,7292.0,629.0
20117,16.0,129.0,315.0,2258.0,361.0,1074.0,7349.0,635.0
20118,16.0,128.0,314.0,2228.0,360.0,1059.0,7251.0,631.0
20119,16.0,128.0,315.0,2233.0,359.0,1055.0,7222.0,636.0
20120,16.0,128.0,309.0,2193.0,355.0,1041.0,7072.0,624.0
20121,16.0,127.0,309.0,2163.0,353.0,1034.0,6996.0,618.0
20122,16.0,118.0,287.0,2075.0,336.0,981.0,6866.0,572.0
20123,17.0,116.0,288.0,2062.0,332.0,965.0,6828.0,567.0
20124,17.0,116.0,295.0,2097.0,337.0,979.0,6905.0,576.0
20125,16.0,116.0,295.0,2096.0,337.0,977.0,6893.0,575.0
20126,16.0,115.0,294.0,2086.0,335.0,974.0,6868.0,576.0
20127,15.0,117.0,295.0,2104.0,337.0,980.0,6904.0,580.0
20128,15.0,117.0,295.0,2104.0,334.0,979.0,6860.0,579.0
20129,13.0,111.0,280.0,2001.0,313.0,920.0,6550.0,549.0
20130,13.0,111.0,281.0,2029.0,318.0,929.0,6608.0,555.0
20131,12.0,111.0,277.0,2022.0,306.0,921.0,6498.0,550.0
20132,12.0,115.0,283.0,2062.0,309.0,933.0,6572.0,567.0
20133,12.0,110.0,277.0,2032.0,300.0,920.0,6348.0,563.0
20134,12.0,111.0,277.0,2030.0,300.0,921.0,6520.0,563.0
20135,12.0,107.0,266.0,1956.0,290.0,882.0,6499.0,542.0
20136,12.0,107.0,265.0,1936.0,287.0,871.0,6415.0,540.0
20137,12.0,109.0,281.0,1965.0,291.0,890.0,6480.0,554.0
20138,12.0,114.0,288.0,2003.0,305.0,924.0,6867.0,564.0
20139,11.0,107.0,276.0,1950.0,303.0,884.0,6772.0,544.0
20140,11.0,105.0,276.0,1932.0,302.0,879.0,6715.0,541.0
20141,11.0,102.0,267.0,1889.0,282.0,856.0,6637.0,523.0
20142,11.0,102.0,264.0,1881.0,278.0,852.0,6576.0,522.0
20143,12.0,117.0,279.0,1975.0,298.0,913.0,6764.0,553.0
20144,11.0,116.0,278.0,1939.0,291.0,880.0,6665.0,538.0
20145,11.0,118.0,282.0,1955.0,293.0,887.0,6729.0,542.0
20146,11.0,117.0,278.0,1935.0,292.0,880.0,6639.0,534.0
20147,11.0,107.0,263.0,1842.0,270.0,832.0,6431.0,508.0
20148,11.0,108.0,259.0,1831.0,270.0,827.0,6442.0,511.0
20149,11.0,108.0,259.0,1835.0,271.0,831.0,6449.0,512.0
20150,11.0,110.0,261.0,1835.0,274.0,832.0,6444.0,510.0
20151,11.0,109.0,261.0,1848.0,278.0,838.0,6523.0,517.0
20152,11.0,101.0,257.0,1785.0,268.0,790.0,6290.0,496.0
20153,10.0,101.0,260.0,1799.0,268.0,794.0,6305.0,501.0
20154,9.0,102.0,266.0,1847.0,276.0,817.0,6410.0,511.0
20155,9.0,103.0,275.0,1869.0,278.0,826.0,6475.0,517.0
20156,8.0,100.0,268.0,1812.0,274.0,791.0,6373.0,505.0
20157,7.0,101.0,269.0,1795.0,272.0,775.0,6283.0,500.0
20158,7.0,98.0,258.0,1739.0,266.0,745.0,6149.0,482.0
20159,7.0,99.0,262.0,1747.0,264.0,753.0,6125.0,486.0
20160,7.0,99.0,262.0,1748.0,264.0,753.0,6119.0,486.0
20161,7.0,98.0,254.0,1708.0,259.0,737.0,5968.0,468.0
20162,7.0,95.0,246.0,1646.0,250.0,711.0,5796.0,452.0
20163,7.0,93.0,243.0,1627.0,248.0,704.0,5759.0,449.0
20164,6.0,92.0,242.0,1632.0,250.0,706.0,5784.0,451.0
20165,6.0,91.0,255.0,1663.0,253.0,709.0,5822.0,466.0
20166,6.0,89.0,256.0,1655.0,251.0,706.0,5769.0,463.0
20167,6.0,92.0,264.0,1695.0,256.0,729.0,5918.0,477.0
20168,6.0,89.0,260.0,1653.0,250.0,711.0,5824.0,475.0
20169,6.0,88.0,257.0,1642.0,249.0,706.0,5820.0,469.0
20170,6.0,88.0,257.0,1643.0,249.0,707.0,5819.0,470.0
20171,6.0,89.0,249.0,1596.0,238.0,686.0,5772.0,458.0
20172,6.0,90.0,261.0,1651.0,241.0,707.0,5899.0,471.0
20173,6.0,92.0,258.0,1645.0,239.0,701.0,5870.0,465.0
20174,8.0,93.0,257.0,1638.0,235.0,709.0,5876.0,465.0
20175,8.0,97.0,264.0,1699.0,243.0,733.0,6029.0,483.0
20176,8.0,97.0,252.0,1650.0,235.0,720.0,5871.0,468.0
20177,8.0,99.0,256.0,1687.0,242.0,739.0,5992.0,473.0
20178,8.0,97.0,254.0,1675.0,241.0,733.0,5952.0,474.0
20179,8.0,99.0,258.0,1708.0,246.0,750.0,6056.0,488.0
20180,8.0,100.0,261.0,1722.0,256.0,766.0,6084.0,488.0
20181,7.0,98.0,258.0,1693.0,253.0,755.0,5985.0,484.0
20182,7.0,101.0,265.0,1725.0,261.0,775.0,6081.0,502.0
20183,7.0,97.0,258.0,1690.0,254.0,755.0,5984.0,485.0
20184,8.0,96.0,251.0,1658.0,251.0,745.0,5932.0,481.0
20185,7.0,94.0,247.0,1642.0,247.0,738.0,5884.0,479.0
20186,5.0,90.0,234.0,1584.0,239.0,708.0,5851.0,462.0
20187,6.0,91.0,235.0,1586.0,238.0,709.0,5835.0,458.0
20188,6.0,95.0,243.0,1637.0,248.0,741.0,6005.0,470.0
20189,6.0,95.0,248.0,1658.0,247.0,755.0,6061.0,479.0
20190,6.0,95.0,248.0,1653.0,246.0,757.0,6041.0,477.0
20191,6.0,93.0,243.0,1611.0,239.0,740.0,5891.0,462.0
20192,6.0,93.0,243.0,1614.0,239.0,738.0,5901.0,463.0
20193,7.0,94.0,243.0,1606.0,239.0,737.0,5881.0,460.0
20194,7.0,95.0,244.0,1625.0,239.0,741.0,5977.0,462.0
20195,7.0,97.0,247.0,1649.0,240.0,749.0,6146.0,468.0
20196,7.0,98.0,245.0,1628.0,232.0,740.0,6158.0,460.0
20197,6.0,97.0,242.0,1628.0,233.0,749.0,6149.0,461.0
20198,6.0,97.0,236.0,1604.0,230.0,735.0,6096.0,452.0
20199,6.0,97.0,236.0,1604.0,230.0,736.0,6111.0,452.0
20200,6.0,97.0,237.0,1612.0,232.0,740.0,6157.0,451.0
20201,6.0,102.0,245.0,1672.0,236.0,763.0,6270.0,461.0
20202,6.0,100.0,243.0,1650.0,233.0,756.0,6165.0,456.0
20203,6.0,103.0,246.0,1680.0,238.0,769.0,6234.0,468.0
20204,6.0,99.0,243.0,1627.0,233.0,748.0,6040.0,451.0
20205,6.0,99.0,242.0,1616.0,229.0,746.0,5985.0,452.0
20206,6.0,101.0,246.0,1633.0,230.0,757.0,6063.0,455.0
20207,6.0,101.0,246.0,1628.0,229.0,752.0,5969.0,456.0
20208,6.0,103.0,248.0,1644.0,234.0,761.0,5984.0,461.0
20209,7.0,103.0,250.0,1662.0,237.0,768.0,6060.0,465.0
20210,7.0,107.0,250.0,1698.0,245.0,781.0,6202.0,475.0
20211,7.0,105.0,236.0,1678.0,245.0,767.0,6161.0,468.0
20212,7.0,99.0,225.0,1598.0,229.0,735.0,5926.0,447.0
20213,9.0,119.0,267.0,1836.0,261.0,915.0,6464.0,474.0
20214,9.0,121.0,269.0,1867.0,267.0,924.0,6566.0,484.0
20215,9.0,119.0,269.0,1861.0,268.0,918.0,6540.0,482.0
20216,9.0,119.0,269.0,1861.0,269.0,915.0,6562.0,482.0
20217,8.0,107.0,255.0,1770.0,253.0,861.0,6374.0,454.0
20218,8.0,108.0,258.0,1772.0,254.0,862.0,6328.0,453.0
20219,8.0,104.0,257.0,1757.0,252.0,857.0,6298.0,450.0
20220,8.0,103.0,257.0,1756.0,251.0,857.0,6306.0,449.0
20221,9.0,106.0,261.0,1781.0,253.0,874.0,6445.0,463.0
20222,9.0,105.0,260.0,1765.0,251.0,862.0,6360.0,448.0
20223,9.0,103.0,256.0,1748.0,247.0,851.0,6278.0,438.0
20224,9.0,108.0,260.0,1804.0,252.0,863.0,6390.0,456.0
20225,9.0,110.0,260.0,1814.0,255.0,867.0,6491.0,459.0
20226,9.0,110.0,260.0,1815.0,254.0,865.0,6470.0,459.0
20227,9.0,111.0,260.0,1807.0,257.0,865.0,6494.0,456.0
20228,9.0,107.0,253.0,1760.0,244.0,840.0,6343.0,444.0
20229,9.0,108.0,256.0,1785.0,253.0,861.0,6403.0,453.0
20230,9.0,111.0,255.0,1805.0,260.0,872.0,6493.0,460.0
20231,9.0,111.0,253.0,1807.0,261.0,873.0,6481.0,461.0
20232,9.0,114.0,262.0,1847.0,264.0,889.0,6579.0,470.0
20233,9.0,111.0,258.0,1806.0,254.0,868.0,6450.0,461.0
20234,10.0,113.0,266.0,1853.0,260.0,890.0,6585.0,478.0
20235,10.0,113.0,266.0,1857.0,262.0,895.0,6623.0,480.0
20236,10.0,114.0,270.0,1868.0,262.0,899.0,6643.0,484.0
20237,11.0,116.0,283.0,1897.0,269.0,914.0,6743.0,495.0
20238,11.0,112.0,279.0,1864.0,261.0,892.0,6625.0,484.0
20239,12.0,112.0,274.0,1887.0,269.0,901.0,6739.0,483.0
20240,12.0,112.0,272.0,1875.0,265.0,898.0,6700.0,482.0
20241,12.0,109.0,263.0,1837.0,260.0,876.0,6561.0,468.0
20242,12.0,108.0,264.0,1840.0,260.0,876.0,6567.0,467.0
20243,12.0,109.0,267.0,1882.0,265.0,895.0,6625.0,475.0
20244,13.0,111.0,273.0,1921.0,271.0,922.0,6741.0,488.0
20245,13.0,113.0,283.0,2005.0,290.0,958.0,6882.0,510.0
20246,13.0,115.0,275.0,1999.0,287.0,959.0,6934.0,520.0
20247,13.0,113.0,267.0,1940.0,280.0,933.0,6851.0,501.0
20248,11.0,111.0,262.0,1897.0,272.0,910.0,6708.0,494.0
20249,11.0,111.0,265.0,1908.0,274.0,912.0,6747.0,497.0
20250,11.0,111.0,265.0,1903.0,274.0,910.0,6710.0,497.0
20251,11.0,109.0,262.0,1871.0,269.0,896.0,6647.0,493.0
20252,13.0,116.0,286.0,1998.0,289.0,964.0,6941.0,554.0
20253,13.0,113.0,277.0,1964.0,284.0,939.0,6790.0,539.0
20254,13.0,111.0,273.0,1931.0,271.0,919.0,6743.0,525.0
20255,14.0,111.0,273.0,1934.0,272.0,919.0,6731.0,524.0
20256,16.0,108.0,268.0,1891.0,266.0,896.0,6564.0,505.0
20257,17.0,108.0,272.0,1907.0,266.0,900.0,6620.0,508.0
20258,17.0,111.0,285.0,1977.0,274.0,928.0,6748.0,529.0
20259,17.0,113.0,289.0,2005.0,277.0,940.0,6867.0,539.0
20260,17.0,115.0,291.0,2033.0,282.0,950.0,6969.0,543.0
20261,16.0,107.0,283.0,1975.0,271.0,914.0,6814.0,520.0
20262,16.0,102.0,273.0,1888.0,256.0,838.0,6665.0,510.0
20263,16.0,101.0,268.0,1855.0,254.0,818.0,6527.0,500.0
20264,16.0,101.0,270.0,1849.0,256.0,816.0,6529.0,503.0
20265,16.0,101.0,268.0,1840.0,255.0,801.0,6474.0,503.0
20266,16.0,102.0,279.0,1893.0,264.0,820.0,6605.0,524.0
20267,15.0,103.0,277.0,1897.0,268.0,819.0,6596.0,529.0
20268,15.0,103.0,276.0,1879.0,268.0,813.0,6532.0,525.0
20269,17.0,102.0,276.0,1865.0,267.0,806.0,6474.0,523.0
20270,17.0,100.0,272.0,1840.0,266.0,797.0,6372.0,519.0
20271,17.0,100.0,275.0,1834.0,268.0,795.0,6357.0,518.0
20272,17.0,100.0,276.0,1832.0,268.0,795.0,6348.0,518.0
20273,17.0,100.0,276.0,1827.0,268.0,794.0,6327.0,517.0
20274,17.0,103.0,282.0,1871.0,271.0,817.0,6400.0,527.0
20275,17.0,98.0,270.0,1801.0,266.0,781.0,6225.0,513.0
20276,17.0,98.0,273.0,1816.0,267.0,788.0,6297.0,521.0
20277,17.0,95.0,263.0,1769.0,263.0,770.0,6141.0,505.0
20278,17.0,95.0,263.0,1779.0,264.0,772.0,6212.0,505.0
20279,17.0,95.0,263.0,1779.0,264.0,772.0,6226.0,505.0
20280,17.0,92.0,261.0,1756.0,264.0,756.0,6174.0,503.0
20281,17.0,93.0,261.0,1769.0,266.0,756.0,6205.0,504.0
20282,15.0,80.0,237.0,1664.0,249.0,682.0,6062.0,486.0
20283,13.0,77.0,237.0,1637.0,239.0,672.0,6019.0,482.0
20284,14.0,77.0,238.0,1634.0,239.0,670.0,5992.0,482.0
20285,14.0,77.0,237.0,1615.0,235.0,666.0,5912.0,475.0
20286,14.0,80.0,241.0,1635.0,237.0,678.0,5989.0,480.0
20287,15.0,82.0,242.0,1646.0,238.0,677.0,6027.0,480.0
20288,15.0,81.0,243.0,1628.0,234.0,670.0,5974.0,473.0
